video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"jv-XNPn4kc0","Bentley с Японским двигателем рассыпается на ходу.","2018-10-30T17:58:34.000Z","UC0lT9K8Wfuc1KPqm6YjRf1A","AcademeG","2","18.01.11","AcademeG|Академег|Академик","1215845","58834","2904","2360","https://i.ytimg.com/vi/jv-XNPn4kc0/default.jpg","False","False","Как правильно выбрать антифриз: http://проантифриз.рфТех серии по свапу Бентли выходят на канале Swap Точка:https://www.youtube.com/user/Denis11121985Музыка:memphis. - OMEGAFtureable - Limitless w/ SunrvysJulius Dreisig & Zeus X Crona - Invisiblebarnacle boi - overcome.Kokiri feat. Dragonette - Faith In LoveПО вопросам рекламы и сотрудничества:academeg@a-proved.ruМой канал стримов:https://www.youtube.com/c/AcademeGDailyStreamInstagram:https://instagram.com/academegВконтакт:http://vk.com/AcademeGAcademeG тру ориджинал групп:http://vk.com/academeg_reviewsФтарой канал:https://www.youtube.com/user/AcademeG2ndCHСувениры Academeg Store: https://vk.cc/5UNsQJ#Bentley #swap"
"g7tyLwnRspw","ВИДЕО: Экс-депутат Инстаграмдагы сүрөттү алуу үчүн  200$ сураган","2018-10-31T12:37:51.000Z","UCnQh-db_3Y1H8reHc210WaQ","Pressa kg","22","18.01.11","Акыркы|Жанылыктар|Бугунку|жанылыктар-Сайт|жанылыктар|топтому|Кабарлар|Ушактар|Окуялар|Топтом|Кыргызстан|Жанылыктары|Топтому|Кызыктуу|Кыскача|баяндама|Маанилуу|Ырчылар|жонундо|Жылдыздар|Шоу|бизнес|Коом|Маданият|Саясат|Турмуш|Кырсык|Кылмыш","32239","174","44","41","https://i.ytimg.com/vi/g7tyLwnRspw/default.jpg","False","False","Watsapp жанылык болсо ушул ссылка аркылуу бизге жибериниздер https://chat.whatsapp.com/FEvUfHYXNEJCFOCf4I5DRLПодпишись на канал : http://www.youtube.com/c/Pressakg⭕️Кызматташуу үчүн: Pressa.kg@inbox.ru⭕️Watsapp: +7 917-549-95-13⭕️Telegram: +996 776-63-63-25Биз социалдык тармактарда: INSTAGRAM https://www.instagram.com/pressa.kg/?hl=ruVK https://vk.com/pressakgOK https://ok.ru/pressakg© PRESSA KG"
"i5hNRX_Bi7U","Notanish Yulduz (uzbek kino) |Нотаниш юлдуз (узбек кино)","2018-10-31T06:27:45.000Z","UCJulUprbsYQg5oDfmAnAtwg","navo.tv","1","18.01.11","uzbek kino 2017|узбек кино 2017|узбек кино 2016|uzbek kino 2016|узбек|клип|узбек кино|узбек клип|uzbek|klip|uzbek klip|uzbek kino|yangi|янги|uzbek film|o'zbek film|o'zbek kino|navo.tv|узбек фильм|узбекфильм|узбекские фильмы|узбекское кино|uzbek movie","93318","1091","99","171","https://i.ytimg.com/vi/i5hNRX_Bi7U/default.jpg","False","False","Присоединиться к navo.tv: https://goo.gl/3188CS Подключи свой канал к медиасети AIR: https://goo.gl/EHpQodnavo.tv @ Facebook: https://goo.gl/uLvO5H navo.tv @ Instagram: https://instagram.com/navo.tv/navo.tv @ Twitter: https://twitter.com/tv_navo  navo.tv @ Google+: https://goo.gl/SVN9cs navo.tv @ Telegram: https://t.me/uzbek_kino navo.tv @ VKontakte https://vk.com/id331547141 navo.tv @ Odnoklassniki:  http://ok.ru/profile/572461868983"
"3Jb1Ve5FeaM","САМОЕ СМЕШНОЕ ВИДЕО В МИРЕ | ПОПРОБУЙ НЕ ЗАСМЕЯТЬСЯ С ВОДОЙ ВО РТУ ЧЕЛЛЕНДЖ!","2018-10-31T14:41:32.000Z","UCKbDd3RPWw4B9vfrqpuN8lQ","JaneFox","24","18.01.11","тест на психику|психотест|челлендж|челендж|самое смешное видео в мире|ржака|эмоции|дети|для детей|смех|котики|попробуй не засмеяться|попробуй не заржать|попробуй не заплакать|привет я марк|реакция|challenge|try not to cry|try not to laugh|с водой|с водой во рту|попробуй не залипни|подборка|смешное видео|невозможно не засмеяться|грусть|юмор|вызов принят|janefox|джейн фокс","116820","6805","141","1513","https://i.ytimg.com/vi/3Jb1Ve5FeaM/default.jpg","False","False","САМОЕ СМЕШНОЕ ВИДЕО В МИРЕ | ПОПРОБУЙ НЕ ЗАСМЕЯТЬСЯ С ВОДОЙ ВО РТУ ЧЕЛЛЕНДЖ!ВТОРОЙ КАНАЛ ❤ЖЕНЯ ФОКС ►https://bit.ly/2CqlIrF✅ Реклама: janefox@mypage.vip🔵Мои социальные сети, на которые стоит подписаться😃:❤ Nimses ►https://bit.ly/2QTjuFn (эксклюзивные фото, видео, конкурсы)❤ Smule: https://www.smule.com/janefoxi ( спеть со мной дуэтом, треки)❤ INSTA ►https://www.instagram.com/janefoxi/ (сторис, лайк тайм)❤ Vkontakte ►https://vk.com/janefoxmafia ❤ Vk группа ►https://vk.com/crazygirlmafiaСпасибо, что смотрите мое видео! Ставьте лайки❤ Подписывайтесь на мой канал ►http://goo.gl/9GaNiK"
"43NQmQEuwRI","Мужское / Женское - Домик в деревне. Выпуск от 31.10.2018","2018-10-31T14:32:50.000Z","UCX9-cJy8dZWDI8hCnmahuLA","Первый канал","43","18.01.11","Семья|Александр Гордон|Юлия Барановская|помощь|родители|семья|горе|ведущий|ведущая|завещание|дом|недвижимость|суд|родственник|мужское женское|2018","152583","509","126","213","https://i.ytimg.com/vi/43NQmQEuwRI/default.jpg","False","False","Больше года Зарема Кейтукова из Нальчика не может оформить наследство, которое досталось ей от родной тети. Раиса Канкулова в завещании отписала свой дом племяннице в благодарность за заботу. Но каким же было удивление Заремы, когда она узнала, что на дом также претендуют совершенно посторонние люди, у которых на руках тоже есть завещание! Оказалось, что Заур, муж Раисы, который пропадал где-то долгие семь лет, завещал дом своим друзьям.За справедливостью наследники отправились в суд, где до сих пор не могут установить, кому же должен принадлежать маленький домик в деревне. В студии программы «Мужское / Женское» пробуют разобраться, правда ли, что одно из завещаний является поддельным, почему Заур категорически не желал общаться с родственниками жены, и кому на самом деле должен достаться дом?"
"4tA-BHhZirM","ШОК 😱 ОГРОМНЫЙ ОБЗОР НОВЫХ СЛАЙМОВ от MKUKSA ❤️ ВСЕ ЦВЕТА  РАДУГИ","2018-10-31T13:02:05.000Z","UCTNG0cius0Lu3U5s1OgmSKw","Star Slime","26","18.01.11","Обзор НОВЫХ слаймов|Распаковка слаймов|MKUKSA|Слаймы Инстаграм|Обзор слаймов от MKUKSA|Как сделать лизуна|Лизуны|Слаймы|Коллекция слаймов|Ресток слаймов|Новинки слаймов|Стар слайм","75367","3087","211","1923","https://i.ytimg.com/vi/4tA-BHhZirM/default.jpg","False","False","ЭТО МОЙ ОБЗОР НОВЫХ СЛАЙМОВ от MKUKSA. Это слайды новинки в моей коллекции и я подумала что для моих подписчиков будет интересно если я их полностью вам покажу. Мы посмотрим их прозрачность, текстуру и в некоторых даже смешаем цвет в лизунах. Это мой обзор и распаковка слайдов для вас. ❤️Спасибо за комментарии. МОЙ СЛАЙМ ИНСТАГРАМ ❤️https://www.instagram.com/slime_starslimeМой ЛИЧНЫЙ ИНСТАГРАМ 👉 https://www.instagram.com/ksusweetypretty/❤️MKUKSA 👉https://instagram.com/mkuksa?utm_source=ig_profile_share&igshid=8uwg984c32chЯ в КОНТАКТЕ https://vk.com/ksusweetypretty🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟МОЙ НОВЫЙ КАНАЛ АВРОРА👉https://www.youtube.com/channel/UCdSAfZ8tkxYhu21CKJO2l0Q🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟ХЕЛЛОУИН СЛАЙМ👉https://youtu.be/ZDNtcqxAhfY👍100 % КУПЛЮ 😱Я МЕЧТАЛА ОБ ЭТОМ 👉https://youtu.be/yqBSZ3rcoGIДЕЛАЮ СЛАЙМ С СЕРЁЖЕЙ 👉https://youtu.be/JXKp9ikRKH0ТЕСТ НА ГОДНОСТЬ ДЕШЕВЫЙ И ДОРОГИХ ЛИЗУНОВ👉https://youtu.be/E8dPsOMMk14МОЙ СЛАЙМ ПРОТИВ СЛАЙМА ОТ ПРОФИ. ПОХОЖ? 👉https://youtu.be/sWTXuTkUXE4ОГРОМНАЯ ЗАКУПКА ВСЕГО ДЛЯ СЛАЙМОВ👉https://youtu.be/yqBSZ3rcoGIОН МЕНЯ РАЗОБЛАЧИЛ👉https://youtu.be/6qhuLoS1fpEКУЧА ПОКУПОК ДЛЯ СЛАЙМОВ👉https://youtu.be/mrLVM3B8Ms4СЛАЙМЫ ДЛЯ ПОДРУГ В ШКОЛУ. ПОДАРОК 👉https://youtu.be/vrjZyPGN2bwЯ НЕ ОЖИДАЛА ТАКИХ СЛАЙМОВ👉https://youtu.be/JNGdT6JitwYКЛЕЙ ДЛЯ СЛАЙМОВ👉https://youtu.be/JfnIxGnJUVIСЛАЙМ БЕЗ ГЛАЗА👉ВЫ УПРАВЛЯЕТЕ👉https://youtu.be/xIKbUBZnni0СЛАЙМЫ ДЛЯ ОДНОКЛАССНИКОВ👉https://youtu.be/pI_z2nc69tYНИНДЗЯ СЛАЙМЫ😱НОВЫЕ И ПЛОХИЕ? 👉https://youtu.be/pel2r2BP1DwСЛАЙМЫ. ДОРОГО vs ДЕШЕВО👉https://youtu.be/K-AhNhHhWNgПОДПИСЧИКИ УПРАВЛЯЮТ МОИ СЛАЙМОМ👉https://youtu.be/y2oxlF16kusТЕСТ НА ГОДНОСТЬ. СЛАЙМЫ👉https://youtu.be/vhxqWBnQmwoБЕШЕНАЯ ТЫКАЛКА ЖЖЁТ👍СМЕШНЫЕ ТИПЫ СЛАЙМЕРОВ 😂https://youtu.be/uOibd1yRC38ВКУСНЯШКИ ИЗ СЛАЙМОВ 🍓🍒🍌👉https://youtu.be/qfHpdrPG7NkТИПЫ СЛАЙМЕРОВ😂ПОСМЕЙСЯ👉https://youtu.be/gMma3tN7Ftc"
"LTRJnqpfg4g","Seni Axtariram (30.10.2018) Tam Versiya","2018-10-31T11:11:21.000Z","UCPjXjVUiLart4XFstZgPYtA","Xəzər Media","24","18.01.11","xezertv|xazartv|xezer|media|verilish|shou|buraxilish|eylence|son|yeni|Seni Axtariram (30.10.2018) Tam Versiya|Xosqedem hidayetqızı|xoşqədəm|səni axtarıram|bize qosul|bize danısh|Bizə danış|(30.10.2018) Tam Versiya|Seni Axtariram (30.10.2018)|30.10.2018","59829","638","117","467","https://i.ytimg.com/vi/LTRJnqpfg4g/default.jpg","False","False","Sosial Media:YouTube Kanalımız ► https://goo.gl/aZkV2vFacebook ► https://goo.gl/pvDnKyXəzər Xəbər ► https://goo.gl/2ChtjLXəzər Şou ► https://goo.gl/HzZz6TXəzər Film ► https://goo.gl/v7cuIF"
"fa47Lprs3AI","Итоги презентации Apple - iPad с Face ID, Air 2018 и Mac mini","2018-10-30T16:41:32.000Z","UCAfkLSa-ujPKhniiKZ2bCHg","WylsaLive","28","18.01.11","Apple|iPad|Pro|Air 2018|Pro 11|айпад|айфон|iPad Pro","352333","28018","885","860","https://i.ytimg.com/vi/fa47Lprs3AI/default.jpg","False","False","Выиграй новые iPad Pro 2018,MacBook Air 2, iMac 2018, AirPods 2 (или что там покажут на презентации) от Wylsacom и LetyShops, выполнив три простых условия — https://letyshops.com/wylsacom-ipadТри шага и вопрос-ответ:1. Я уже зарегистрирован на Летишопс, еще раз регистрироваться? - Нет, регистрироваться заново не нужно, просто войди в свой аккаунт.2. Расширение для браузера нужно установить на десктоп? - Да, расширение для браузера работает в компьютерной версии браузера, оно помогает активировать кэшбэк в два клика и показывает рейтинг продавца и динамику цен на Али (актуально, ведь скоро распродажа 11.11) 3. Я подписан на твой канал! Подписки на моем канале должны быть открыты? - Да, во время розыгрыша мы будем проверять подписку на канал Wylsacom.Внимание! Принять участие в розыгрыше можно только один раз. Розыгрыш действителен по всему миру (в т.ч. Россия и Украина)."
"DCy2d1tY6eM","Манас Алыкулов ырчы Курал Чокоевдин тоюнда биринчи жолу жар-жар айтып кирди.","2018-10-31T06:58:51.000Z","UCi6lHNYZVPtYcauV_ONhkAg","KYRGYZ LIVE","22","18.01.11","[none]","33738","150","32","51","https://i.ytimg.com/vi/DCy2d1tY6eM/default.jpg","False","False","Урматуу кыргыз элим каналга жазылып аталган видео боюнча оз ой пикириниздерди калтырып лайк басканды унутпаныз.Админ менен байланышуу (Whatsapp - 0700360229)Рекламма кабыл алабыз."
"p0xnW-M1-CM","Молния! Вот до чего довели Реформы Путина и Медведева! Цены будут еще выше","2018-10-31T13:08:26.000Z","UCg8V7PPXDbdTiqOV_lYG75Q","Волшебная Россия","25","18.01.11","Новости|Политика|Аналитика|Новости Экономики|Россия 24|Новости России|News|Путин|Медведев|Зюганов|Навальный|Жириновский|КПРФ|ЛДПР|Единая Россия|Пенсионная реформа|Пенсии|Пенсионеры|Депутаты|Коррупция|Госдума|Новости Украины|Крым|Порошенко|Трамп|Запад|СМИ|МИД|Митинг|Москва новости|Смотреть всем|СРОЧНО|ЭКСТРЕННО|МОЛНИЯ|Красная Линия|Hot news|Пенсионная реформа Путина","85130","2237","82","637","https://i.ytimg.com/vi/p0xnW-M1-CM/default.jpg","False","False","#ПротивпенсионнойреформыКак работает Власть!!?Смотреть всем! Медведев довел страну!Как на самом деле Власть помогает людям!Медведев и Путин проявили свою заботу к людям!ТРЕШ! Власть сходит с ума!Смотреть всем! Путин и Медведев начали свою работу!Дорогой зритель! Вы находитесь на одном из самых КРУПНЫХ и НЕЗАВИСИМЫХ каналов о политике в русскоязычном YouTube! Здесь Вы найдете свежую и актуальную информацию о последних событиях в мире политики и около политики! В день мы публикуем от 3 до 8 видео.Приятного просмотра, репостим, комментируем, ставим лайк/дизлайк и подписываемся на канал! Спасибо большое!"
"SHCZJgdNlds","Həbs edilən Təranə göz yaşları içində görün nələr danışdı","2018-10-31T11:36:15.000Z","UCGPAHXXVexpCUpli3rnp8yQ","Xeber Movqeyi","27","18.01.11","forex|hotel|BMW|opel|firefox|samsung|iphone|damla|Meyxana|hotels|almanya|italya|isvec|norvec|danimarka|ispanya|dubai|gags|hadise|shakira|lopez|diamont","47452","262","57","150","https://i.ytimg.com/vi/SHCZJgdNlds/default.jpg","False","False","Kanala abune olmag isteyenler  abune ol  ve ya Подписаться (Subscribed) kecidine basin .➤    youtube.com/c/emin760Xəbər verdiyimiz kimi, insan alverində təqsirləndirilən tanınmış prodüser Təranə Səmədova həbs edilib.BiG.AZ xəbər verir ki, onun bu yaxınlarda qadın alveri ilə bağlı danışdığı müsahibə yayımlanıb. Mətbuatda həbsi ilə bağlı yayılan xəbərləri göz yaşları içərisində oxuyan Təranə o anları bu sözlərlə ifadə edib:Həmin vaxt çox pis oldum ki, mən bu damğanın altından necə çıxacağam? Anam əlini çiynimə qoyub dedi ki, sən nələrin öhdəsindən gəlmisən, bu nədir ki? Qoy sevinənlər sevinsin. Mənimlə bağlı bu xəbərə sevinənlər həmin bu işlə məşğul olanlardır.Qeyd edək ki, hökmə əsasən, T. Səmədova 1 il müddətinə azadlıqdan məhrum edilib. İttihama görə, Təranə Səmədovanın barəsində Daxili İşlər Nazirliyinin İnsan Alveri üzrə Mübarizə İdarəsində cinayət işi başlanıb.O, iki qadını fahişəliyə cəlb etməkdə ittiham olunur.T. Səmədova artıq Bakı İstintaq Təcridxanasına köçürülüb.big azXeber Movqeyi . Bütün Hüquqlar Qorunur © ☑"
"9T4tG56PZ38","Эрика Давидыча отпускают домой - Верховный суд признал необоснованным арест блогера","2018-10-31T09:34:01.000Z","UCu_sa2ZIHKkr5IXqUe7_VpQ","Телеканал 360","25","18.01.11","Новости|news|новости сегодня|сегодня новости|прямой эфир|последние новости|новости в россии|прямая трансляция|вести политика|новости россии сегодня|новости мира|Россия|последние события|свежие новости|актуальные новости|телевидение|общество|происшествия|погода|спорт|культура 360|новости 360|телеканал 360|360 тв|360 tv|360 подмосковье|телеканал|Последние новости|новости|московские новости|Эрик Давыдыч|давыдыч|смотра|суд давыдыча|давыдыч новости","75869","1979","103","599","https://i.ytimg.com/vi/9T4tG56PZ38/default.jpg","False","False","Подпишитесь на канал 360: https://www.youtube.com/channel/UCu_sa2ZIHKkr5IXqUe7_VpQ?sub_confirmation=1Президиум Верховного суда России признал незаконным арест и содержание в СИЗО блогера и основателя автомобильного сообщества Smotra.ru Эрика Давидыча. Суд постановил возобновить производство по делу в отношении Китуашвили и отменить постановление судьи Тверского суда Москвы от 19 апреля 2016 года.#эрикдавидыч #смотрару #китуашвили#360 #360новостиОфициальный YouTube канал 360. Самые свежие новости страны и мира 24 часа в сутки. На нашем канале кадры с места событий, интересные репортажи, эксклюзивное видео. Новости о жизни   Московского региона от масштабных преобразований до семейных историй жителей, политика. экономика, спорт, происшествия.  На канале вы сможете найти интересные кадры с коптера, выпуски МБН, документальные фильмы и тематические программы 360. Мы делаем те новости, которыми хочется поделиться! •  Подпишись на наш FB!  https://www.facebook.com/tv360/?fref=ts•  Подпишись на наш ВК! https://vk.com/tv360•  Подпишись на наш ОК! https://ok.ru/tv360•  Подпишись на наш Telegram! https://t.me/tv360ru• Подпишись на наш Twitter! https://twitter.com/360tv•  Подпишись на МБН в Инстаграм! https://www.instagram.com/mbn360/Подписывайся!"
"VrsVGxD54Gc","МОЕГО КОТА ЛАКИ БОЛЬШЕ НЕТ.... ПОЧЕМУ Я НЕ СНИМАЮ НОВЫЕ ВИДЕО ЦЕЛЫЙ ГОД","2018-10-30T10:33:41.000Z","UC_qAYEZSWoVJz6kg5ArR2zQ","Китай BUGAGA","24","18.01.11","[none]","283326","32535","4750","25907","https://i.ytimg.com/vi/VrsVGxD54Gc/default.jpg","False","False","чувствую и свою вину, не надо было отпускать его на улицу....мой вк: https://vk.com/serhiovk"
"9qDOOg2T5R0","НУ ПОЧЕМУ ДЕВОЧКА? ОНИ ЖЕ ОБЕЩАЛИ НАМ МАЛЬЧИКА? ЧТО ЖЕ ДЕЛАТЬ? УРОК СУДЬБЫ!","2018-10-31T14:44:47.000Z","UCfMB30UnkgmIyczPJgL88Mg","Удивительные Истории","24","18.01.11","новости сегодня|свежие новости|слухи|топ 5|топ 10|интересные факты|удивительные истории|факты|топ факты|непохожие|родители|смешные фото|худеем|диета|мама|поздние роды|дион|пятерняшки|сестры|близняшки|близнецы|двойняшки|семья|отношения|брак|свадьба|молодожены|развод|муж|жена|жених|невеста|свекровь|теща","30979","886","20","67","https://i.ytimg.com/vi/9qDOOg2T5R0/default.jpg","False","False","УРОК СУДЬБЫ! НУ ПОЧЕМУ ДЕВОЧКА? ОНИ ЖЕ ОБЕЩАЛИ НАМ МАЛЬЧИКА? ЧТО ЖЕ ДЕЛАТЬ?Композиция Stopping By the Inn принадлежит исполнителю Twin Musicom. Лицензия: Creative Commons Attribution (https://creativecommons.org/licenses/by/4.0/).Оригинальная версия: http://www.twinmusicom.org/song/298/stopping-by-the-inn.Исполнитель: http://www.twinmusicom.org"
"Et1g8-CWWNc","Рыбалка с Ночёвкой на Налима Октябрь-Ноябрь 2018. Закидушки(Поставушки) на Живца.","2018-10-31T10:56:13.000Z","UCOyH-0tlBhCep2VT_Zs7UxQ","Рыбалка с Romario Agro","19","18.01.11","рыбалка с ночёвкой|рыбалка на налима|ловля налима|снасть на налима|налим|рыбалка|ночёвка|палатка|осенняя рыбалка|рыбалка в ноябре|ловля на живца|закидушки|донки|жерлицы|костёр|термобельё|насадка на налима|приманка|налима|ловля на закидушки|карась|кормушка|поводок|прикормка|фидер|поход|туризм|снаряжение|костёр в лесу|еда в походе|теплообменник|река|кухня|готовим|сибтермо|нож|топор|снег|рыбалка осенью|fishing|beagle|бигль|транспорт|машина|охота|спиннинг","114562","9220","156","956","https://i.ytimg.com/vi/Et1g8-CWWNc/default.jpg","False","False","Ночная рыбалка на Налима с Жориком, как всегда с Комфортом. Разведка новых мест.Мы его нашли. БосяТская Кухня. Ну и как всегда отличный отдых на природе с Первым Снегом.Официальный дилер COLD STEEL в России: https://coldsteels.ru/nozhi/?utm_source=youtube&utm_medium=bloger&utm_campaign=roma&utm_content=roma Cold Steel Recon Tanto SK-5Промокод на скидку 10% - ROMAТермобельё http://graff-russia.ru/termobelje/termobelje-muzhskoe/futbolka-graff-dlinnyj-rukav-olivkovyj-901http://graff-russia.ru/termobelje/termobelje-muzhskoe/kalsony-graff-olivkovyj-900"
"BO3lM3QtxQQ","Разоблачение Шевцова (правда о конфликте с itpedia)","2018-10-31T15:22:08.000Z","UCptRK95GEDXvJGOQIFg50fg","Игорь Линк","22","18.01.11","шевцов|itpedia|игорь линк|разоблачение|20 рублей|стрим|забанили твитч|наебщик|обманывает|кинул|логвинов|конфликт|читбанед","210040","41915","1030","5015","https://i.ytimg.com/vi/BO3lM3QtxQQ/default.jpg","False","False","Вся правда об Алексее Шевцове aka itpedia aka Алексей-Двадцать-Рублей. Спонсор ролика - твои лайк и подписка, киска."
"Xe9g45X27m8","ЭКСПЕРИМЕНТ С ЛИСТОВКАМИ!","2018-10-29T15:03:24.000Z","UCkUFua6WbuKcmMDrcxRpH7A","Дюшес","22","18.01.11","[none]","83910","9840","442","1762","https://i.ytimg.com/vi/Xe9g45X27m8/default.jpg","False","False","Сам эксперимент - https://youtu.be/pnYi7xSnMK0Я в ВК - https://vk.com/m.olympia2020 Я в Инстаграм - https://www.instagram.com/andrey_mand... )Моя группа в вк - https://vk.com/club162096641По вопросам рекламы и сотрудничества писать на почту - mandzyuk.andrey@gmail.com либо в лс вк"
"WNJf26WimIc","10 ГЛУПЫХ ВОПРОСОВ АВТОПОДБОРЩИКУ. Асафьев Стас.","2018-10-31T09:21:56.000Z","UCr2EXJtFMunvG0CmYE3Tj8A","Асафьев Стас","2","18.01.11","асафьев|стас|автопрагмат|подбор|автоподбор|подбор автомобиля с пробегом|подборщик|глупые|вопросы|10|жиза|интервью|дудь|толщиномер","81824","5215","222","445","https://i.ytimg.com/vi/WNJf26WimIc/default.jpg","False","False","Канал ЖИЗА - https://www.youtube.com/channel/UCI1kMGGuS1GQG0lLUWWP5zQПочта для резюме - asafev.work@mail.ru#асафьев #автопрагмат #подборавтоПодбор автомобилей с пробегом, подбор новых автомобилей, выездная диагностика автомобиля перед покупкой. Официальный сайт - http://www.autopragmat.ruОфициальный паблик ВК - https://vk.com/asafiev_stas_publicМосква и Московская область Тел. +7(903)118-70-80Email: asafev.zakaz@mail.ruРежим работы: ПН-СБ с 10:00 до 20:00, ВС выходной.Санкт-Петербург и областьТел. +7(960)239-26-27VK - http://vk.com/id4076586Режим работы: ПН-СБ с 10:00 до 20:00, ВС выходной.================================По вопросам рекламы и сотрудничества - asafev.reklama@mail.ruInstagram - https://instagram.com/asafevstas/VK - https://vk.com/stasasafyev"
"6vhn6Q1Dn_w","ОДНОРАЗОВЫЕ ЛИЗУНЫ!  НЕ ПОКУПАЙТЕ ДЕШЕВЫЕ СЛАЙМЫ ИЗ FIXPRICE!","2018-10-30T15:08:21.000Z","UC8T9kBa--meNGWMgNzntwZA","Lina Win","24","18.01.11","одноразовые лизуны|одноразовые слаймы|не покупайте|дешевые слаймы|лизун из fixprice|лизун|слайм|slime|жвачка для рук|слизь|обман|разоблачение слаймов|lina win|нашла в лизуне|разоблачение|невозможно открыть лизуна|лина вин|бракованные лизуны|странные игрушки|меня обманули|лизун из магазина|лизун в домашних условиях|не покупайте слайм|игрушка в слайме|канал с лизунами|лизуны из fixprice|антистресс игрушка|fixprice","273807","7790","1056","5415","https://i.ytimg.com/vi/6vhn6Q1Dn_w/default.jpg","False","False","НЕВОЗМОЖНО ОТКРЫТЬ ЭТОГО ЛИЗУНА:►https://www.youtube.com/watch?v=6lWBb6IMy5M&t=8sПрофиль в INSTAGRAM ► https://www.instagram.com/linnawin/►Мой канал https://www.youtube.com/c/LinaWin►►ВК  https://vk.com/pogorelovagalina►►► Группа ВК https://vk.com/linawin_official► Профиль в ASK http://ask.fm/id96709535--------------------Спасибо, что вы со мной! Я вас ♡P.S.: ПОДПИСЫВАЙТЕСЬ НА КАНАЛ, НАЖИМАЙТЕ НА КОЛОКОЛЬЧИК, ЧТОБЫ НЕ ПРОПУСТИТЬ НОВОЕ ВИДЕО!ВСЕХ ЛЮБЛЮ, ЦЕЛУЮ!#разоблачение #слайм #лизун►  УЖАСНАЯ УПАКОВКА ЛИЗУНА!https://www.youtube.com/watch?v=eZPm4QiEuas&t=2sИСПОРЧЕННАЯ ЕДА!► https://www.youtube.com/watch?v=48k0k0j38rU&t=1sСЮРПРИЗ В УНИТАЗЕ!► https://www.youtube.com/watch?v=jHydgZg9H1Q&t=1sОДНОРАЗОВЫЕ ЛИЗУНЫ!  НЕ ПОКУПАЙТЕ ДЕШЕВЫЕ СЛАЙМЫ ИЗ FIXPRICE!► https://www.youtube.com/watch?v=6vhn6Q1Dn_wМузыка:http://incompetech.com/"
"DQ-IDLPoRr4","Beni Bırakma 143. Bölüm","2018-10-31T13:30:29.000Z","UCCHmu4MDLmO1SxfxyykalWw","Beni Bırakma","24","18.01.11","atv|yeni dizi|hergün|her gün|Beni bırakma|beni birakma|Sude Doğar|Emrah Akduman|Esengül Aypek|Özlem Önemli|Berkay Veli|Çağla Çukurova|Keiko Belir Yarar|Kaan Yalçın|Özlem Boyacı|Mithat Erdemli|Şebnem Gürsoy|Tuğçe Özbey|Gonca yakut|yeni günlük dizi|Beni Bırakma 143. Bölüm","101828","921","156","226","https://i.ytimg.com/vi/DQ-IDLPoRr4/default.jpg","False","False","Beni BırakmaSen Benim Alın Yazımsın...Hafta içi her gün atv'de!Beni Bırakma resmi youtube kanalına abone olmak için; https://goo.gl/ypvGHTOyuncular; Sude Doğar, Emrah Akduman, Esengül Aypek, Özlem Önemli, Berkay Veli, Çağla Çukurova, Keiko Belir Yarar, Kaan Yalçın, Özlem Boyacı, Mithat Erdemli, Şebnem Gürsoy, Tuğçe Özbey, Gonca yakut"
"xQeL2Gx9Ecg","АПАЛ-ҮПӨЛ | Жаны Кино - 2017 | Режиссер - Ырыс Жоомартова","2018-10-30T13:13:17.000Z","UCMRBzoZXYa9THhlhV5SM3tQ","ЭТНОМЕДИА - КИНО","1","18.01.11","этномедиа|бишкек|кыргыз кино|кыргызча кинолор|кыргыз тасмалары|кыргызстан|жаны тасма|жаны кино|трейлер|тасма|кино|etnomedia|kyrgyz film|kyrgyzcha kinolor|bishkek|kyrgyzstan|кыска метраждуу кино|документальный фильм|даректуу тасма|trailer|soundtrack|саундтрек|kino|апал упол|апал үпөл","133838","2614","261","796","https://i.ytimg.com/vi/xQeL2Gx9Ecg/default.jpg","False","False",""
